Year Month,Neighborhood,Arson,Assault,Burglary,Case Closure,Civil Sidewalks,Courtesy Report,Disorderly Conduct,Drug Offense,Drug Violation,Embezzlement,Family Offense,Fire Report,Forgery And Counterfeiting,Fraud,Gambling,Homicide,"Human Trafficking (A), Commercial Sex Acts","Human Trafficking (B), Involuntary Servitude","Human Trafficking, Commercial Sex Acts",Larceny Theft,Liquor Laws,Lost Property,Malicious Mischief,Miscellaneous Investigation,Missing Person,Motor Vehicle Theft,Motor Vehicle Theft?,Non-Criminal,Offences Against The Family And Children,Other,Other Miscellaneous,Other Offenses,Prostitution,Rape,Recovered Vehicle,Robbery,Sex Offense,Stolen Property,Suicide,Suspicious,Suspicious Occ,Traffic Collision,Traffic Violation Arrest,Vandalism,Vehicle Impounded,Vehicle Misplaced,Warrant,Weapons Carrying Etc,Weapons Offence,Weapons Offense,311 External Request,Abandoned Vehicle,Blocked Street or SideWalk,Catch Basin Maintenance,Color Curb,DPW Volunteer Programs,Damaged Property,Encampments,General Request,Graffiti,Homeless Concerns,Illegal Postings,Litter Receptacles,MUNI Feedback,Muni Employee Feedback,Muni Service Feedback,Noise Report,Parking Enforcement,Rec and Park Requests,Residential Building Request,SFHA Requests,Sewer Issues,Sidewalk or Curb,Sign Repair,Street Defects,Street and Sidewalk Cleaning,Streetlights,Temporary Sign Request,Tree Maintenance,Median Sale Price
201912,Pacific Heights,0,6,16,1,0,0,0,1,0,0,0,0,2,5,0,0,0,0,0,93,0,3,9,2,3,7,0,7,0,4,8,1,0,1,5,2,0,1,1,0,2,2,2,0,0,1,4,0,0,0,2,18,3,11,0,0,13,22,30,35,0,21,3,17,0,0,10,98,6,3,0,43,8,14,13,207,3,4,16,2000000.0
201912,Portola,0,4,9,0,0,0,5,0,1,0,0,0,0,2,0,0,0,0,0,24,0,1,4,0,3,11,0,5,0,0,6,3,1,0,2,3,0,0,0,0,3,0,1,0,0,0,1,2,0,0,7,29,1,0,0,0,2,10,16,64,0,0,13,12,0,0,4,102,1,1,0,13,4,4,8,826,3,0,8,1320000.0
201912,Potrero Hill,0,11,17,1,0,0,2,3,0,1,0,0,2,5,0,0,0,0,0,91,0,3,17,3,1,6,0,13,7,1,13,1,0,0,3,2,0,0,0,0,0,0,1,0,0,0,3,1,0,0,4,91,14,4,0,0,22,176,92,144,0,2,28,40,0,0,14,190,48,2,55,60,70,16,21,552,18,1,25,1178000.0
201912,Presidio,0,2,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,20,0,2,3,0,0,1,0,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
201912,Presidio Heights,0,3,7,0,0,0,1,0,0,0,0,0,1,2,0,0,0,0,0,39,0,3,4,0,0,2,0,5,1,1,8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,16,5,0,0,0,8,34,20,48,0,11,2,8,0,0,6,51,0,0,0,19,2,7,5,86,6,2,4,1967500.0
201912,Russian Hill,0,3,12,0,0,0,4,3,0,0,0,0,1,6,0,0,0,0,0,164,0,6,20,0,2,6,0,10,0,3,14,1,0,0,1,2,1,0,0,0,3,1,1,0,0,0,5,0,0,0,0,18,4,5,0,0,16,20,57,56,0,2,23,13,0,0,11,107,9,2,0,35,17,4,10,624,4,2,14,1601500.0
201912,Seacliff,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,5,0,0,0,0,0,2,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,2,0,0,0,10,4,41,0,13,1,2,0,0,1,33,1,0,0,23,2,4,4,54,3,0,2,2170000.0
201912,South of Market,0,79,36,14,0,2,14,79,1,0,1,0,2,20,0,0,0,0,0,193,0,23,49,6,28,28,1,63,16,13,67,8,0,1,31,20,24,4,0,2,16,0,11,2,1,0,77,6,0,2,3,32,59,8,0,0,82,1146,368,296,1,6,67,96,0,0,69,449,1,6,0,86,74,19,68,2137,31,11,22,1066666.666666667
201912,Sunset/Parkside,3,14,15,0,0,1,7,2,0,0,0,0,0,22,0,0,0,0,0,119,0,10,25,6,11,27,0,30,8,1,16,2,0,0,5,2,0,0,0,0,5,5,7,4,0,1,6,0,0,0,3,327,9,13,0,0,48,23,107,183,0,129,48,56,0,0,7,375,21,1,4,150,26,23,49,643,37,0,28,1516000.0
201912,Tenderloin,1,102,26,0,0,5,16,119,0,6,1,0,3,19,0,0,0,0,0,206,1,46,42,4,29,21,0,99,22,22,90,12,1,0,21,43,3,7,1,0,21,2,12,0,0,1,75,2,0,4,1,12,40,3,0,0,66,455,210,201,2,28,57,46,0,0,42,174,4,11,0,52,36,15,22,1281,20,3,16,770500.0
201912,Treasure Island,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,1,6,0,3,2,0,7,0,1,1,0,0,0,1,0,0,0,0,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,1,0,2,3,0,4,0,0,0.0
201912,Twin Peaks,0,5,3,2,0,0,1,1,1,0,0,0,0,5,0,0,0,0,0,40,0,2,5,0,2,1,0,6,0,0,3,0,0,0,0,1,0,0,0,0,2,0,1,0,0,0,0,2,0,0,0,24,3,2,0,0,0,45,18,42,0,11,2,1,0,0,8,39,6,2,0,7,5,10,14,152,2,1,2,1427000.0
201912,Visitacion Valley,0,20,6,1,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,32,0,3,12,0,2,2,0,7,3,1,2,2,0,0,5,10,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,35,0,0,0,0,4,0,14,19,0,0,9,13,0,0,2,80,4,0,43,24,18,0,6,237,5,0,1,910000.0
201912,West of Twin Peaks,0,5,13,2,0,0,2,4,0,0,0,0,4,13,0,0,0,0,0,86,0,2,20,0,3,19,0,18,5,2,13,3,0,0,12,4,0,2,0,0,5,0,1,0,0,0,7,1,0,0,4,131,3,14,0,0,18,37,54,63,0,36,5,18,0,0,3,113,11,0,0,76,21,25,22,184,17,1,28,1909538.4615384615
201912,Western Addition,0,12,14,2,0,3,4,6,0,1,2,1,2,6,0,0,0,0,0,166,0,9,27,5,11,20,0,54,13,2,27,2,0,0,6,11,1,3,0,0,3,0,1,0,0,0,11,1,0,1,0,12,12,3,0,0,39,451,74,168,0,47,26,24,0,0,27,107,16,6,0,46,21,4,27,620,16,5,16,1025250.0
202001,Bayview Hunters Point,3,55,25,2,0,2,23,9,0,3,3,2,2,7,0,0,0,0,0,124,0,12,40,10,18,45,0,38,28,4,64,10,0,0,55,27,1,2,0,0,11,3,7,1,3,0,18,8,0,14,5,304,4,4,0,7,13,157,137,116,0,4,20,44,0,0,16,333,23,5,2,80,18,19,45,1619,21,0,29,835600.0
202001,Bernal Heights,0,8,35,0,0,0,2,2,0,2,3,0,1,7,0,0,0,0,0,57,0,1,17,3,7,16,0,15,9,0,23,2,0,0,5,6,1,1,0,0,9,1,4,1,0,0,3,0,0,2,1,234,10,3,0,0,16,52,76,145,0,18,13,18,0,0,15,225,11,0,1,43,14,28,14,504,8,1,20,1628500.0
202001,Castro/Upper Market,0,16,18,2,2,0,6,11,0,0,0,0,2,14,0,0,0,0,0,103,0,7,19,5,8,9,0,19,5,3,25,3,0,0,5,3,1,0,0,0,3,0,2,1,0,0,18,1,0,1,2,26,14,3,0,0,31,849,257,164,0,19,17,25,0,0,13,162,11,1,2,16,93,15,17,760,39,2,33,1933500.0
202001,Chinatown,1,6,16,3,0,10,1,1,0,0,0,0,1,12,0,0,0,0,0,70,0,16,17,1,5,7,0,23,1,7,14,1,0,0,1,6,0,3,0,0,3,1,3,0,0,0,8,7,0,1,0,0,1,0,0,0,17,6,19,103,0,3,2,10,0,0,5,27,6,3,0,11,3,8,19,254,5,1,1,680000.0
202001,Excelsior,0,8,4,0,0,1,0,1,0,0,1,0,1,10,0,0,0,0,0,31,2,3,7,4,4,10,0,16,6,3,13,4,0,0,6,7,0,3,1,0,7,0,1,0,1,1,4,0,0,0,1,79,2,0,0,0,13,13,56,45,0,4,15,15,0,0,10,349,12,2,0,35,14,13,18,689,6,0,20,1132666.6666666667
202001,Financial District/South Beach,2,57,59,4,0,3,17,10,0,1,0,1,3,35,0,0,0,0,0,431,2,48,78,3,9,19,0,37,6,3,96,3,10,0,8,43,0,1,0,0,16,0,4,2,1,0,39,8,0,10,0,5,9,4,0,0,82,395,162,137,0,12,58,71,0,0,34,296,4,2,0,20,27,25,44,675,59,8,13,1042000.0
202001,Glen Park,0,3,7,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,21,0,1,9,1,0,4,0,3,0,1,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,2,15,4,0,0,0,3,7,13,23,0,2,2,7,0,0,4,49,9,1,0,9,7,1,8,94,7,0,8,1948500.0
202001,Golden Gate Park,4,7,4,1,0,0,0,6,0,0,0,0,0,5,0,0,0,0,0,49,0,4,8,2,10,8,0,8,2,1,2,1,0,0,4,5,0,0,0,0,2,0,0,0,0,0,2,0,0,0,1,2,1,0,0,0,3,18,19,45,0,13,2,8,0,0,0,12,67,0,0,5,2,18,33,95,4,0,4,0.0
202001,Haight Ashbury,0,6,9,4,3,0,1,9,0,0,0,0,0,0,0,0,0,0,0,47,0,7,17,1,7,10,0,8,4,1,14,2,0,0,5,1,1,0,0,0,4,0,1,0,0,0,7,0,0,0,0,70,10,4,0,0,15,17,87,244,0,56,7,12,0,0,13,206,24,4,0,32,4,21,17,693,3,3,15,1705100.0
202001,Hayes Valley,0,13,26,0,0,0,4,1,0,0,0,0,0,6,0,0,0,0,0,149,0,4,26,2,11,12,0,9,3,5,13,1,0,0,8,1,0,1,0,0,6,0,2,1,0,1,6,1,0,2,1,7,17,1,0,0,17,134,109,271,0,68,26,13,0,0,36,179,13,0,0,16,8,29,5,670,4,3,17,1239666.6666666667
202001,Inner Richmond,0,2,6,0,0,2,1,0,0,0,0,2,0,11,0,0,0,0,0,76,0,9,10,1,3,8,0,16,0,1,7,1,0,0,2,0,0,0,0,0,5,2,1,0,0,0,0,0,0,0,1,47,6,1,0,0,34,60,101,219,0,156,9,26,0,0,3,314,13,0,0,18,7,33,29,937,8,1,28,1631500.0
202001,Inner Sunset,0,6,4,1,0,0,1,0,0,0,0,0,0,7,0,0,0,0,0,56,0,1,9,0,2,8,0,12,3,0,7,2,0,0,4,1,0,0,0,0,2,0,0,0,0,0,3,0,0,3,2,131,4,5,0,0,17,7,50,91,0,21,19,25,0,0,4,214,5,1,0,31,12,9,25,439,7,4,30,1449666.6666666667
202001,Japantown,0,3,1,0,0,0,3,0,0,0,1,1,1,4,0,0,0,0,0,99,0,0,10,2,2,2,0,4,0,0,1,2,0,0,3,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,9,3,0,0,20,28,29,43,0,45,9,12,0,0,5,59,1,2,0,24,14,5,5,270,3,6,8,1362500.0
202001,Lakeshore,0,7,2,1,0,0,3,1,0,0,0,0,3,8,0,0,0,0,0,62,0,2,13,3,3,7,0,3,6,0,8,0,0,0,3,2,0,0,0,0,2,0,0,1,0,0,4,0,0,0,0,23,1,0,0,0,2,4,19,21,0,12,5,30,0,0,2,21,4,4,0,8,2,8,21,46,7,0,4,1335000.0
202001,Lincoln Park,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,6,0,0,1,0,0,0,0,2,0,0,0,0,0,0,2,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2,8,0,0,0,0,0,0,3,0,0,0,0.0
202001,Lone Mountain/USF,0,6,9,2,0,0,2,1,0,0,0,0,1,2,0,0,0,0,0,69,0,2,6,1,14,10,0,10,4,1,6,1,0,0,7,3,0,2,0,0,2,0,2,1,0,0,2,0,0,0,0,26,5,0,0,0,19,43,44,181,0,48,9,21,0,0,6,239,19,0,0,15,7,16,25,441,15,1,16,1896250.0
202001,Marina,0,6,33,2,1,0,3,1,0,0,0,0,0,13,0,0,0,0,0,159,0,7,28,1,3,6,0,19,4,4,19,2,0,1,0,5,3,3,1,0,5,4,4,1,0,0,5,1,0,1,2,22,6,0,0,0,19,69,96,37,0,4,12,28,0,0,27,254,12,1,0,28,14,10,16,558,10,1,21,1790250.0
202001,McLaren Park,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,1,1,2,1,0,0,0,0,0,0,0,0,17,0,0,1,0,0,0,6,0,0,0,0.0
202001,Mission,4,92,54,1,1,4,29,24,2,5,0,2,3,25,0,0,1,0,0,311,0,41,71,18,13,52,0,52,21,6,135,4,9,0,21,36,1,8,0,0,25,2,35,1,1,3,69,19,0,17,3,100,55,1,0,0,91,1588,455,1428,1,57,58,40,0,0,88,911,81,7,0,60,68,73,42,4001,45,5,65,1537833.3333333333
202001,Mission Bay,0,2,7,1,0,3,3,4,1,0,0,0,2,18,0,0,0,0,0,39,0,4,9,1,9,5,0,9,4,2,21,0,0,0,2,4,0,0,1,0,7,0,2,2,0,0,7,5,0,1,1,8,5,0,0,0,13,125,30,49,0,15,8,15,0,0,16,110,0,0,0,9,16,8,4,192,14,2,2,967500.0
202001,Nob Hill,2,26,25,1,0,0,4,3,0,0,0,1,2,12,0,0,0,0,0,133,0,15,24,1,7,8,0,19,9,2,27,3,3,0,5,19,1,4,0,0,5,0,2,1,0,0,9,0,0,1,0,8,11,0,0,0,41,442,88,211,0,9,19,37,0,0,36,179,3,8,0,21,16,13,8,1273,12,13,15,1050000.0
202001,Noe Valley,0,3,16,0,0,0,0,0,0,0,1,0,1,4,0,0,0,0,0,38,0,1,9,3,3,9,0,4,0,0,5,0,0,0,5,2,0,0,0,0,3,0,0,1,0,0,2,1,0,0,2,81,5,1,0,0,9,21,56,59,0,8,4,24,0,0,13,147,12,3,0,45,15,4,12,289,4,2,23,1227000.0
202001,North Beach,0,9,10,1,0,0,5,7,0,0,0,0,1,12,0,0,0,0,0,151,0,9,18,1,0,6,0,22,0,5,23,0,0,0,7,9,0,3,0,0,2,0,4,0,0,0,8,1,0,2,0,26,5,1,0,0,28,40,72,100,0,7,9,15,0,0,10,58,7,2,0,21,14,13,12,566,3,1,11,1068666.6666666667
202001,Oceanview/Merced/Ingleside,0,5,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,40,0,1,9,2,5,4,0,5,5,1,2,0,0,0,4,4,0,0,0,0,2,0,1,0,0,0,4,0,0,2,0,107,0,0,0,0,10,31,56,41,0,3,30,8,0,0,4,242,6,0,0,21,10,9,19,433,5,0,29,1149000.0
202001,Outer Mission,0,8,4,0,0,1,1,1,0,0,0,0,0,5,0,0,0,0,0,24,0,3,15,1,3,7,0,14,3,0,16,5,0,0,5,2,0,1,0,0,1,1,4,0,0,0,3,0,0,0,0,62,1,2,0,0,15,21,81,76,0,6,11,11,0,0,12,163,7,1,0,35,23,9,5,528,10,0,31,1156000.0
202001,Outer Richmond,1,8,4,3,0,1,3,3,0,0,1,1,1,9,0,0,0,0,0,148,1,8,25,0,3,17,0,18,5,2,20,1,0,0,6,1,0,1,0,0,6,1,4,0,1,0,1,1,0,0,4,149,5,3,0,0,19,39,100,57,0,31,21,18,0,0,24,604,3,3,0,37,13,11,20,1002,4,1,15,1452500.0
202001,Pacific Heights,0,3,14,0,0,1,0,1,0,0,0,0,0,7,0,0,0,0,0,74,0,8,20,3,0,4,0,7,2,1,10,0,0,0,2,0,1,1,0,0,4,1,2,0,0,0,4,0,0,0,1,28,5,0,0,0,5,20,41,13,0,7,10,24,0,0,14,121,18,1,0,22,5,3,13,269,1,7,12,1933000.0
202001,Portola,0,8,9,0,0,3,4,0,0,0,0,0,0,1,0,0,0,0,0,27,0,2,8,0,3,12,0,5,0,1,4,1,0,0,10,9,0,0,0,0,3,0,2,2,1,0,7,0,0,0,3,12,0,0,0,0,12,14,26,98,0,0,9,16,0,0,6,112,0,1,0,12,7,5,23,829,1,0,11,1250000.0
202001,Potrero Hill,1,6,15,0,0,0,1,0,0,0,0,0,0,7,0,0,0,0,0,79,0,5,6,4,2,8,0,5,0,0,8,0,0,0,4,6,0,0,0,0,4,0,0,0,0,0,2,0,0,0,0,126,24,6,0,0,26,227,146,308,0,41,30,34,0,0,10,218,80,1,43,31,57,35,23,744,13,2,40,1231500.0
202001,Presidio,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,25,0,1,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.0
202001,Presidio Heights,0,1,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,36,0,1,3,2,2,2,0,3,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,1,0,0,0,1,33,0,1,0,0,5,11,27,32,0,18,2,12,0,0,4,63,1,1,0,10,9,6,15,117,1,5,7,3272500.0
202001,Russian Hill,0,7,15,0,0,0,1,0,0,0,0,1,0,12,0,0,0,0,0,105,0,4,16,0,3,8,0,18,6,2,10,2,0,0,3,7,0,5,0,0,4,0,4,0,0,0,5,0,0,0,1,26,8,5,0,0,37,36,70,61,0,5,25,7,0,0,15,109,5,1,0,35,13,7,14,706,4,1,10,1640000.0
202001,Seacliff,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,31,2,0,0,0,0,2,13,3,0,3,0,0,0,0,1,36,4,0,0,5,3,0,7,83,0,0,2,2317500.0
202001,South of Market,2,68,42,6,0,2,20,68,0,0,0,1,0,20,0,0,0,0,0,204,0,23,61,7,30,28,0,62,20,6,68,9,0,2,27,24,13,9,2,0,19,0,13,1,2,2,74,9,0,8,4,39,61,7,0,1,89,1034,454,453,0,17,58,94,0,0,69,510,6,9,1,50,36,48,48,2231,32,10,24,1060666.666666667
202001,Sunset/Parkside,0,12,12,3,0,0,8,2,0,0,1,2,3,23,0,0,0,0,0,118,0,8,14,5,7,29,0,21,11,1,15,3,0,0,14,3,2,0,3,0,7,0,1,1,0,0,13,1,0,1,1,265,17,1,0,0,43,21,151,236,0,99,52,40,0,0,23,416,22,2,3,60,24,64,50,828,16,0,31,1524000.0
202001,Tenderloin,2,92,24,3,0,2,20,106,2,2,1,0,8,16,0,0,0,0,0,235,1,41,40,5,20,18,0,75,17,19,103,13,5,1,17,32,4,3,0,2,27,3,27,0,0,0,95,11,0,10,2,9,62,2,0,0,77,576,247,263,0,10,84,41,0,0,58,215,10,16,0,19,26,24,14,1567,27,3,11,770500.0
202001,Treasure Island,0,4,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,10,0,1,7,0,2,2,0,5,2,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,1,4,0,0,0.0
202001,Twin Peaks,0,1,9,1,0,0,2,3,0,0,0,0,0,3,0,0,0,0,0,47,0,2,4,0,0,2,0,9,0,0,2,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,31,4,4,0,0,3,63,23,34,0,14,3,2,0,0,7,45,2,0,0,9,1,8,6,222,1,0,6,1367000.0
202001,Visitacion Valley,2,12,1,0,0,2,2,1,0,0,1,0,0,1,0,0,0,0,0,26,0,2,15,3,7,7,0,9,5,0,7,3,0,0,6,13,0,1,0,0,3,0,2,0,0,0,2,1,0,2,0,27,4,1,0,0,4,1,26,17,0,0,3,9,0,0,5,94,5,4,41,9,9,3,2,357,2,0,4,942000.0
202001,West of Twin Peaks,0,5,14,1,0,0,2,2,0,0,0,0,0,4,0,0,0,0,0,91,0,7,14,1,6,21,0,18,2,2,15,3,0,0,5,2,0,2,0,0,5,4,5,0,0,0,7,0,0,1,1,126,6,2,0,1,20,24,74,97,0,17,15,29,0,0,3,119,13,0,0,46,36,22,28,285,20,0,33,2084192.3076923077
202001,Western Addition,1,10,16,1,0,1,8,10,0,1,0,0,1,12,0,0,0,0,0,169,0,7,18,5,5,20,0,30,3,5,36,5,0,0,11,9,0,1,1,0,5,2,7,0,0,1,16,1,0,0,2,15,10,0,0,0,40,413,102,113,0,62,19,20,0,0,26,81,22,2,1,9,12,9,19,767,23,7,18,982500.0
202002,Bayview Hunters Point,2,62,20,0,0,4,19,7,0,2,4,5,3,10,0,0,0,0,0,117,0,9,41,12,27,46,0,36,38,6,62,12,0,0,52,32,0,5,0,0,17,1,6,1,4,1,28,7,0,12,1,282,9,1,0,1,25,110,162,139,0,2,26,61,0,0,14,358,21,5,1,65,32,10,50,1287,16,1,32,851800.0
202002,Bernal Heights,0,13,29,1,0,0,6,2,0,0,0,0,2,6,0,0,0,0,0,38,0,2,10,2,16,14,0,19,10,1,17,0,0,0,9,6,1,3,0,0,5,0,5,0,2,0,5,0,0,1,6,227,7,0,0,0,36,54,95,134,1,79,26,19,0,0,27,223,16,4,0,26,23,25,24,502,6,1,46,1590875.0
202002,Castro/Upper Market,0,20,10,4,3,0,4,2,0,0,0,0,0,9,0,0,0,0,0,75,0,12,21,5,3,14,0,26,9,1,18,2,0,0,8,3,2,0,0,0,3,0,8,0,0,0,13,2,0,1,1,18,16,0,0,0,36,721,184,257,0,30,34,34,0,0,17,216,11,1,4,15,50,19,4,664,5,4,36,1918333.3333333333
202002,Chinatown,1,13,13,0,0,0,2,2,0,0,0,0,0,6,0,0,0,0,0,58,0,8,11,3,2,1,0,13,4,2,26,2,0,0,0,11,0,1,0,0,7,0,9,0,0,0,10,0,0,1,0,2,2,1,0,0,15,9,19,148,0,9,2,9,0,0,7,32,4,2,0,13,7,13,7,180,6,0,1,680000.0
202002,Excelsior,0,13,12,0,0,0,5,3,1,0,1,0,2,2,0,0,0,0,0,32,0,3,8,4,5,10,0,15,4,3,13,0,0,0,1,8,0,1,0,0,0,0,3,0,0,0,5,0,0,2,1,91,7,0,0,0,15,10,47,57,0,4,16,13,0,0,10,342,15,2,0,35,9,4,14,546,3,0,31,1141000.0
202002,Financial District/South Beach,0,67,54,4,1,2,13,5,0,4,0,0,2,29,0,1,0,0,0,344,0,48,75,5,19,17,0,47,8,5,93,5,0,0,9,49,0,2,1,0,18,2,11,1,1,0,26,1,0,3,2,9,8,2,0,0,77,348,207,160,1,12,41,78,0,0,30,180,12,0,0,11,23,20,631,485,36,10,16,1282600.0
202002,Glen Park,0,1,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,15,0,0,3,0,1,4,0,4,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,28,3,0,0,0,7,5,26,24,0,5,5,15,0,0,2,32,16,2,0,7,4,4,4,91,8,0,6,2174500.0
202002,Golden Gate Park,1,2,2,4,0,0,0,6,0,0,1,1,1,3,0,0,0,0,0,60,0,4,3,0,8,2,0,7,1,3,7,1,0,0,5,0,1,0,0,0,2,3,0,0,0,0,4,0,0,1,0,0,0,0,0,0,1,15,12,58,0,4,3,15,0,0,0,11,74,0,0,1,1,12,27,99,3,0,1,0.0
202002,Haight Ashbury,1,10,11,0,5,0,5,5,0,0,0,0,1,1,0,0,0,0,0,52,0,4,12,0,11,10,0,20,3,0,9,1,0,0,6,2,0,0,0,0,8,0,1,0,0,0,5,1,0,1,1,88,7,2,0,0,7,30,86,373,0,97,11,8,0,0,21,200,36,0,0,20,13,49,8,582,4,2,50,1995000.0
202002,Hayes Valley,1,9,17,2,0,0,6,3,0,2,0,0,3,7,0,0,0,0,0,164,1,9,22,4,5,20,0,12,3,1,9,5,0,0,8,7,0,1,0,0,3,0,1,0,0,0,8,2,0,3,1,7,11,0,0,0,12,143,116,333,0,83,31,16,0,0,33,171,24,5,0,12,26,40,4,521,9,1,23,1777000.0
202002,Inner Richmond,1,2,1,0,0,4,2,1,0,0,0,1,0,7,0,0,0,0,0,48,0,1,4,1,2,5,0,11,2,1,7,0,0,0,2,2,0,0,0,0,3,0,0,0,0,0,1,0,0,0,2,56,3,0,0,0,19,86,91,100,0,50,10,33,0,0,9,319,16,0,0,16,4,18,26,670,5,1,29,2826250.0
202002,Inner Sunset,0,13,10,0,0,0,5,0,0,0,0,0,0,6,0,0,0,0,0,45,0,5,12,0,1,7,0,10,5,0,7,0,0,0,4,1,0,3,0,0,3,0,1,0,0,0,0,1,0,1,2,105,8,0,0,0,27,5,71,125,0,58,6,21,0,0,6,225,8,0,0,17,10,13,40,397,4,1,33,1450666.6666666667
202002,Japantown,0,3,2,0,0,1,0,0,0,0,0,0,0,7,0,0,0,0,0,63,0,2,8,0,0,4,0,1,0,0,1,0,0,0,2,2,1,0,0,0,2,0,0,0,1,0,0,0,0,1,0,6,8,1,0,0,24,40,23,49,1,14,9,5,0,0,8,51,2,2,0,3,6,15,10,279,10,4,19,1231500.0
202002,Lakeshore,0,5,3,0,0,0,4,0,0,0,0,0,2,6,0,0,0,0,0,36,0,3,9,2,5,4,0,6,3,0,8,1,0,0,0,4,0,0,0,0,3,0,1,0,0,0,1,0,0,0,0,21,1,0,0,0,9,2,32,16,0,49,1,24,0,0,0,31,20,0,0,4,1,9,35,35,5,0,10,1214000.0
202002,Lincoln Park,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,2,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,16,0,0,0,0,0,0,0,0,8,0,0,0,0,2,1,5,0,0,1,0.0
202002,Lone Mountain/USF,0,4,2,0,0,0,2,2,0,2,0,0,0,10,0,0,0,0,0,44,0,1,4,0,8,10,0,8,2,0,5,2,0,0,6,6,0,0,0,0,2,0,1,0,0,1,7,0,0,0,1,22,9,0,0,0,9,18,84,197,0,88,8,24,0,0,9,196,23,1,0,9,11,17,1,375,4,1,24,2117500.0
202002,Marina,0,8,16,0,0,0,5,4,0,0,0,0,0,11,0,0,0,0,0,126,0,13,15,2,0,12,0,5,2,0,14,1,0,0,4,2,3,0,0,0,5,0,4,2,0,0,5,0,0,0,1,22,15,1,0,0,19,66,69,51,0,11,24,30,0,0,19,274,8,0,0,27,13,16,23,375,4,0,16,1844375.0
202002,McLaren Park,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,1,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,4,0,0,0,0,2,2,0,5,0,0,0,0,0,0,0,0,20,0,0,0,0,1,1,12,0,0,0,0.0
202002,Mission,4,89,43,0,1,7,31,42,5,2,3,1,0,20,0,0,0,0,0,336,3,33,71,9,24,59,0,81,29,10,137,11,11,1,26,48,1,8,0,1,17,7,42,0,2,1,62,18,0,9,6,115,60,1,0,1,89,1567,403,1293,0,59,75,64,0,0,86,1041,72,12,0,48,52,74,43,3139,19,3,83,1574333.3333333333
202002,Mission Bay,1,6,11,0,0,4,1,3,0,0,0,0,1,19,0,0,0,0,0,64,0,5,10,1,11,8,0,15,3,1,4,2,0,1,3,1,0,0,0,1,4,0,1,0,0,0,8,2,0,2,0,5,5,1,0,0,17,139,53,35,0,0,7,18,0,0,7,115,0,0,0,5,6,4,13,162,8,2,3,924000.0
