Sales Year Month,311 Neighborhood,Analysis Neighborhood,Median Sale Price,Homes Sold,New Listings,Inventory,Days on Market,Average Sale To List Pct
202001,South of Market,South of Market,1060666.6666666667,162,198.0,172.0,42.0,101.26666666666667
202001,St. Francis Wood,West of Twin Peaks,3080000.0,3,3.0,2.0,12.0,111.5
202001,St. Mary's Park,Bernal Heights,1975000.0,4,5.0,2.0,18.0,117.4
202001,Sunnyside,West of Twin Peaks,1350000.0,15,6.0,2.0,24.0,107.3
202001,Sutro Heights,Outer Richmond,1310000.0,9,5.0,4.0,21.0,120.4
202001,Telegraph Hill,North Beach,901000.0,6,9.0,8.0,72.0,95.8
202001,Tenderloin,Tenderloin,680000.0,10,2.0,4.0,63.0,99.6
202001,Union Street,Marina,1300000.0,9,8.0,4.0,48.0,101.6
202001,University Mound,Excelsior,1275000.0,5,3.0,1.0,31.0,112.5
202001,Upper Market,Noe Valley,1150000.0,7,7.0,3.0,58.0,107.4
202001,Visitacion Valley,Visitacion Valley,942000.0,14,10.0,4.0,40.0,105.8
202001,West Portal,West of Twin Peaks,2312500.0,6,3.0,1.0,60.0,97.25
202001,Western Addition,Western Addition,1095000.0,17,9.0,5.0,56.0,102.0
202001,Westwood Highlands,West of Twin Peaks,1390000.0,2,1.0,0.0,52.0,82.0
202001,Westwood Park,West of Twin Peaks,1730000.0,2,2.0,0.0,21.0,116.8
202002,Alamo Square,Hayes Valley,2331000.0,2,2.0,0.0,13.0,126.3
202002,Anza Vista,Lone Mountain/USF,1475000.0,3,1.0,1.0,8.0,112.6
202002,Aquatic Park / Ft. Mason,Marina,2200000.0,1,3.0,2.0,15.0,99.1
202002,Ashbury Heights,Haight Ashbury,2375000.0,9,14.0,7.0,28.0,101.65
202002,Balboa Terrace,West of Twin Peaks,2118000.0,2,1.0,0.0,67.0,99.8
202002,Bayview,Bayview Hunters Point,976000.0,12,12.0,8.0,16.0,110.2
202002,Bernal Heights,Bernal Heights,1478500.0,30,58.0,37.0,29.5,108.2
202002,Bret Harte,Bayview Hunters Point,800000.0,5,7.0,6.0,23.0,114.0
202002,Buena Vista,Haight Ashbury,2050000.0,9,20.0,11.0,42.0,103.6
202002,Candlestick Point SRA,Bayview Hunters Point,705000.0,4,3.0,1.0,106.0,98.7
202002,Castro,Castro/Upper Market,1649000.0,5,7.0,4.0,80.0,111.7
202002,Cathedral Hill,Western Addition,927000.0,17,14.0,6.0,58.0,103.0
202002,Cayuga,Outer Mission,1185000.0,6,8.0,5.0,20.0,118.2
202002,Central Waterfront,Potrero Hill,834000.0,1,2.0,1.0,78.0,106.2
202002,Chinatown,Chinatown,680000.0,1,1.0,1.0,96.0,98.8
202002,Civic Center,Tenderloin,675000.0,1,1.0,0.0,21.0,104.0
202002,Clarendon Heights,Twin Peaks,1615000.0,3,8.0,6.0,52.0,99.5
202002,Cole Valley,Haight Ashbury,2305000.0,5,2.0,2.0,63.0,105.8
202002,Corona Heights,Haight Ashbury,1625000.0,7,8.0,8.0,13.0,110.9
202002,Cow Hollow,Marina,1500000.0,5,7.0,3.0,18.0,105.0
202002,Crocker Amazon,Excelsior,1135000.0,13,9.0,2.0,24.0,109.2
202002,Diamond Heights,Noe Valley,790000.0,17,10.0,9.0,62.0,100.9
202002,Dolores Heights,Mission,2010000.0,15,28.0,22.0,26.5,110.15
202002,Downtown / Union Square,Financial District/South Beach,1380000.0,1,3.0,5.0,75.0,96.8
202002,Duboce Triangle,Castro/Upper Market,2055000.0,11,11.0,9.0,36.0,111.65
202002,Eureka Valley,Castro/Upper Market,2051000.0,12,23.0,17.0,33.0,105.1
202002,Excelsior,Excelsior,990000.0,12,16.0,9.0,35.0,108.2
202002,Fairmount,Glen Park,2462000.0,8,12.0,6.0,14.0,112.0
202002,Financial District,Financial District/South Beach,910000.0,1,2.0,0.0,94.0,101.2
202002,Fisherman's Wharf,North Beach,1100000.0,1,3.0,2.0,22.0,110.2
202002,Forest Hill,West of Twin Peaks,3950000.0,1,1.0,1.0,27.0,92.9
202002,Forest Knolls,Inner Sunset,1348000.0,8,0.0,0.0,46.0,99.8
202002,Glen Park,Glen Park,1887000.0,14,18.0,10.0,20.0,108.2
202002,Golden Gate Heights,Inner Sunset,1428000.0,14,13.0,8.0,23.0,109.6
202002,Haight Ashbury,Haight Ashbury,1620000.0,8,5.0,3.0,45.0,101.1
202002,Hayes Valley,Hayes Valley,1800000.0,5,8.0,7.0,18.0,102.1
202002,Holly Park,Bernal Heights,1245000.0,6,8.0,5.0,45.0,112.2
202002,Hunters Point,Bayview Hunters Point,685000.0,9,7.0,14.0,133.0,98.9
202002,Ingleside,Oceanview/Merced/Ingleside,1000000.0,9,7.0,1.0,54.0,101.5
202002,Inner Richmond,Inner Richmond,1742500.0,18,30.0,23.0,21.0,106.45
202002,Inner Sunset,Inner Sunset,1576000.0,12,11.0,5.0,34.0,102.8
202002,Japantown,Japantown,1025000.0,1,3.0,2.0,45.0,100.0
202002,Laguna Honda,West of Twin Peaks,2200000.0,3,3.0,1.0,15.0,117.3
202002,Lake Street,Seacliff,1830000.0,6,6.0,3.0,53.0,103.0
202002,Lakeshore,Lakeshore,1160000.0,7,8.0,4.0,63.0,102.45
202002,Laurel Heights / Jordan Park,Presidio Heights,3650000.0,1,6.0,4.0,19.0,100.0
202002,Lone Mountain,Lone Mountain/USF,1495000.0,8,2.0,1.0,43.0,109.6
202002,Lower Haight,Hayes Valley,1200000.0,15,11.0,3.0,21.0,107.7
202002,Lower Nob Hill,Nob Hill,1193000.0,14,21.0,11.0,29.0,102.5
202002,Lower Pacific Heights,Japantown,1438000.0,12,19.0,13.0,49.0,103.4
202002,Marina,Marina,2387500.0,21,28.0,21.0,71.5,99.7
202002,Merced Manor,Sunset/Parkside,1850000.0,2,3.0,3.0,9.0,116.5
202002,Midtown Terrace,Twin Peaks,1990000.0,6,10.0,5.0,11.0,116.1
202002,Miraloma Park,West of Twin Peaks,1613000.0,4,11.0,4.0,43.0,112.3
202002,Mission,Mission,1200000.0,21,31.0,25.0,63.0,99.4
202002,Mission Bay,Mission Bay,1238000.0,42,62.0,38.0,52.0,102.1
202002,Mission Dolores,Mission,1513000.0,18,23.0,10.0,48.0,105.4
202002,Mission Terrace,Outer Mission,1125000.0,11,7.0,1.0,14.0,119.2
202002,Monterey Heights,West of Twin Peaks,2510000.0,3,3.0,1.0,63.0,103.1
202002,Mt. Davidson Manor,West of Twin Peaks,1464000.0,4,2.0,0.0,52.0,97.7
202002,Nob Hill,Nob Hill,1295000.0,21,25.0,28.0,56.0,98.6
202002,Noe Valley,Noe Valley,1825000.0,43,52.0,37.0,33.0,106.2
202002,North Beach,North Beach,1385000.0,6,11.0,6.0,46.0,103.5
202002,Northern Waterfront,Financial District/South Beach,1983000.0,2,1.0,0.0,51.0,97.1
202002,Oceanview,Oceanview/Merced/Ingleside,1047000.0,6,9.0,5.0,20.0,109.3
202002,Outer Mission,Outer Mission,1160000.0,5,6.0,4.0,14.0,114.1
202002,Outer Richmond,Outer Richmond,1640000.0,45,40.0,22.0,44.0,108.1
202002,Outer Sunset,Sunset/Parkside,1400000.0,43,49.0,22.0,18.0,113.3
202002,Pacific Heights,Pacific Heights,2225000.0,47,51.0,37.0,39.0,103.3
202002,Panhandle,Lone Mountain/USF,1900000.0,9,9.0,4.0,49.0,105.5
202002,Parkmerced,Lakeshore,1268000.0,2,4.0,3.0,40.0,95.1
202002,Parkside,Sunset/Parkside,1460000.0,15,17.0,8.0,16.0,117.3
202002,Parnassus Heights,Lone Mountain/USF,3600000.0,2,1.0,1.0,57.0,97.6
202002,Peralta Heights,Bernal Heights,2340000.0,7,8.0,4.0,16.0,117.2
202002,Polk Gulch,Russian Hill,1530000.0,6,9.0,4.0,32.0,99.9
202002,Portola,Portola,1100000.0,12,8.0,6.0,15.0,106.3
202002,Potrero Hill,Potrero Hill,1575000.0,19,27.0,12.0,39.0,101.5
202002,Presidio Heights,Presidio Heights,3313000.0,6,12.0,9.0,48.0,100.9
202002,Presidio Terrace,Inner Richmond,3910000.0,2,4.0,5.0,18.0,96.9
202002,Rincon Hill,Financial District/South Beach,1090000.0,69,147.0,131.0,106.0,99.2
202002,Russian Hill,Russian Hill,1888000.0,30,46.0,36.0,38.0,100.9
202002,Seacliff,Seacliff,3500000.0,3,5.0,5.0,35.0,95.9
202002,Sherwood Forest,West of Twin Peaks,1680000.0,3,2.0,1.0,52.0,108.3
202002,Showplace Square,Mission Bay,610000.0,1,0.0,0.0,84.0,100.0
202002,Silver Terrace,Bayview Hunters Point,1093000.0,8,14.0,12.0,54.0,112.1
202002,South Beach,Financial District/South Beach,1050000.0,79,159.0,149.0,51.0,99.5
202002,South of Market,South of Market,1088000.0,151,282.0,229.0,35.333333333333336,101.06666666666668
202002,St. Francis Wood,West of Twin Peaks,2405000.0,2,2.0,2.0,35.0,102.6
202002,St. Mary's Park,Bernal Heights,1300000.0,4,3.0,1.0,44.0,99.1
202002,Sunnyside,West of Twin Peaks,1375000.0,10,10.0,6.0,24.0,108.3
202002,Sutro Heights,Outer Richmond,1303000.0,8,5.0,3.0,25.0,115.3
202002,Telegraph Hill,North Beach,859000.0,8,9.0,9.0,43.0,96.7
202002,Tenderloin,Tenderloin,620000.0,10,4.0,5.0,85.0,99.2
202002,Union Street,Marina,1290000.0,6,11.0,8.0,14.0,106.0
202002,University Mound,Excelsior,1298000.0,4,4.0,2.0,22.0,111.1
202002,Upper Market,Noe Valley,1500000.0,6,9.0,5.0,41.0,110.8
202002,Visitacion Valley,Visitacion Valley,951000.0,14,9.0,2.0,54.0,107.2
202002,West Portal,West of Twin Peaks,2850000.0,2,3.0,0.0,76.0,89.2
202002,Western Addition,Western Addition,1217500.0,15,10.0,5.0,54.0,102.85
202002,Westwood Highlands,West of Twin Peaks,1180000.0,1,2.0,0.0,52.0,69.6
202002,Westwood Park,West of Twin Peaks,2225000.0,2,5.0,2.0,50.0,109.7
202003,Alamo Square,Hayes Valley,2331000.0,2,2.0,0.0,13.0,126.3
202003,Anza Vista,Lone Mountain/USF,1475000.0,1,2.0,2.0,97.0,67.0
202003,Aquatic Park / Ft. Mason,Marina,2556000.0,2,8.0,4.0,84.0,98.2
202003,Ashbury Heights,Haight Ashbury,2065000.0,13,23.0,8.0,18.0,109.55
202003,Bayview,Bayview Hunters Point,1145000.0,10,16.0,7.0,16.0,113.0
202003,Bernal Heights,Bernal Heights,1652500.0,39,63.0,22.0,21.5,111.2
202003,Bret Harte,Bayview Hunters Point,838000.0,4,7.0,6.0,18.0,114.9
202003,Buena Vista,Haight Ashbury,1800000.0,14,25.0,8.0,38.0,104.3
202003,Candlestick Point SRA,Bayview Hunters Point,760000.0,3,6.0,4.0,19.0,99.5
202003,Castro,Castro/Upper Market,1587000.0,8,14.0,5.0,36.0,109.8
202003,Cathedral Hill,Western Addition,909000.0,14,16.0,7.0,31.0,102.2
202003,Cayuga,Outer Mission,1073000.0,6,7.0,2.0,12.0,119.9
202003,Central Waterfront,Potrero Hill,1198000.0,2,4.0,2.0,75.0,100.0
202003,Civic Center,Tenderloin,974000.0,3,5.0,2.0,14.0,103.6
202003,Clarendon Heights,Twin Peaks,1508000.0,6,9.0,4.0,48.0,102.7
202003,Cole Valley,Haight Ashbury,2225000.0,2,4.0,3.0,167.0,94.8
202003,Corona Heights,Haight Ashbury,1124000.0,6,13.0,7.0,27.0,110.5
202003,Cow Hollow,Marina,2825000.0,7,6.0,2.0,16.0,98.1
202003,Crocker Amazon,Excelsior,1200000.0,10,17.0,4.0,20.0,108.7
202003,Diamond Heights,Noe Valley,597000.0,12,11.0,4.0,49.0,100.8
202003,Dolores Heights,Mission,2146500.0,19,37.0,12.0,29.5,106.19999999999999
202003,Duboce Triangle,Castro/Upper Market,1857500.0,10,13.0,8.0,25.0,109.69999999999999
202003,Eureka Valley,Castro/Upper Market,1845000.0,10,34.0,15.0,14.0,102.8
202003,Excelsior,Excelsior,1077000.0,12,16.0,7.0,33.0,104.9
202003,Fairmount,Glen Park,1635000.0,9,14.0,6.0,13.0,119.5
202003,Financial District,Financial District/South Beach,910000.0,3,2.0,0.0,21.0,102.2
202003,Fisherman's Wharf,North Beach,1100000.0,1,3.0,1.0,22.0,110.2
202003,Forest Knolls,Inner Sunset,1550000.0,3,1.0,1.0,55.0,98.9
202003,Glen Park,Glen Park,1590000.0,12,22.0,9.0,14.0,117.6
202003,Golden Gate Heights,Inner Sunset,1380000.0,21,16.0,2.0,16.0,110.0
202003,Haight Ashbury,Haight Ashbury,1650000.0,5,7.0,1.0,17.0,106.3
202003,Hayes Valley,Hayes Valley,1510000.0,6,10.0,6.0,26.0,104.3
202003,Holly Park,Bernal Heights,1460000.0,5,6.0,1.0,48.0,108.3
202003,Hunters Point,Bayview Hunters Point,800000.0,7,11.0,16.0,114.0,101.3
202003,Ingleside,Oceanview/Merced/Ingleside,1081000.0,9,13.0,5.0,34.0,105.6
202003,Ingleside Terraces,West of Twin Peaks,2350000.0,3,6.0,2.0,17.0,110.0
202003,Inner Richmond,Inner Richmond,1707500.0,19,38.0,17.0,21.0,107.2
202003,Inner Sunset,Inner Sunset,1500000.0,11,12.0,4.0,34.0,105.1
202003,Japantown,Japantown,2663000.0,2,4.0,1.0,4.0,104.1
202003,Laguna Honda,West of Twin Peaks,2500000.0,3,9.0,5.0,8.0,111.2
202003,Lake Street,Seacliff,1885000.0,7,6.0,3.0,50.0,104.3
202003,Lakeshore,Lakeshore,1447500.0,4,8.0,4.0,52.0,109.35
202003,Laurel Heights / Jordan Park,Presidio Heights,1565000.0,3,9.0,8.0,30.0,106.2
202003,Lone Mountain,Lone Mountain/USF,1500000.0,7,6.0,3.0,52.0,107.0
202003,Lower Haight,Hayes Valley,1526000.0,13,11.0,1.0,20.0,108.7
202003,Lower Nob Hill,Nob Hill,1112000.0,20,25.0,10.0,24.0,101.5
202003,Lower Pacific Heights,Japantown,1375000.0,11,18.0,7.0,15.0,104.0
202003,Marina,Marina,2712500.0,19,33.0,12.0,28.0,102.1
202003,Midtown Terrace,Twin Peaks,1940000.0,7,12.0,2.0,12.0,116.6
202003,Miraloma Park,West of Twin Peaks,1450000.0,7,14.0,4.0,14.0,121.6
202003,Mission,Mission,1200000.0,21,35.0,23.0,37.0,99.9
202003,Mission Bay,Mission Bay,1226000.0,44,79.0,33.0,37.0,102.3
202003,Mission Dolores,Mission,1500000.0,19,30.0,11.0,42.0,107.5
202003,Mission Terrace,Outer Mission,1215000.0,9,12.0,2.0,12.0,118.0
202003,Monterey Heights,West of Twin Peaks,2830000.0,4,3.0,1.0,15.0,106.1
202003,Mt. Davidson Manor,West of Twin Peaks,1284000.0,4,2.0,0.0,52.0,99.7
202003,Nob Hill,Nob Hill,1425000.0,23,37.0,24.0,40.0,100.7
202003,Noe Valley,Noe Valley,2000000.0,43,63.0,32.0,21.0,108.2
202003,North Beach,North Beach,1713000.0,6,13.0,6.0,15.0,103.2
202003,Northern Waterfront,Financial District/South Beach,2000000.0,2,2.0,1.0,32.0,98.4
202003,Oceanview,Oceanview/Merced/Ingleside,1073000.0,7,12.0,3.0,33.0,110.4
202003,Outer Mission,Outer Mission,1200000.0,5,7.0,2.0,18.0,114.7
202003,Outer Richmond,Outer Richmond,1765000.0,36,47.0,15.0,28.0,109.1
202003,Outer Sunset,Sunset/Parkside,1450000.0,44,60.0,19.0,16.0,116.7
202003,Pacific Heights,Pacific Heights,2250000.0,42,61.0,28.0,31.0,101.4
202003,Panhandle,Lone Mountain/USF,1585000.0,7,10.0,5.0,30.0,108.2
202003,Parkmerced,Lakeshore,1268000.0,2,3.0,2.0,40.0,95.1
202003,Parkside,Sunset/Parkside,1580000.0,15,24.0,9.0,16.0,117.6
202003,Parnassus Heights,Lone Mountain/USF,3101000.0,2,2.0,1.0,57.0,107.4
202003,Peralta Heights,Bernal Heights,2340000.0,3,8.0,4.0,17.0,106.9
202003,Polk Gulch,Russian Hill,2250000.0,5,9.0,3.0,16.0,106.6
202003,Portola,Portola,1100000.0,8,10.0,8.0,15.0,105.5
202003,Potrero Hill,Potrero Hill,1550000.0,23,30.0,10.0,20.0,105.5
202003,Presidio Heights,Presidio Heights,2925000.0,7,14.0,5.0,26.0,101.4
202003,Presidio Terrace,Inner Richmond,3910000.0,2,5.0,4.0,18.0,96.9
202003,Rincon Hill,Financial District/South Beach,1100000.0,74,158.0,92.0,82.0,99.3
202003,Russian Hill,Russian Hill,2045000.0,26,45.0,28.0,30.0,99.0
202003,Seacliff,Seacliff,3500000.0,3,6.0,5.0,22.0,96.0
202003,Sherwood Forest,West of Twin Peaks,1940000.0,4,4.0,1.0,33.0,108.6
202003,Silver Terrace,Bayview Hunters Point,1165000.0,10,14.0,9.0,23.0,113.9
202003,South Beach,Financial District/South Beach,1158000.0,98,172.0,105.0,42.0,100.2
202003,South of Market,South of Market,1124666.6666666667,179,323.0,173.0,32.333333333333336,102.23333333333333
202003,St. Francis Wood,West of Twin Peaks,2675000.0,2,1.0,1.0,56.0,98.1
202003,St. Mary's Park,Bernal Heights,1550000.0,5,4.0,1.0,69.0,105.2
202003,Sunnydale,Visitacion Valley,1195000.0,1,1.0,0.0,35.0,119.7
202003,Sunnyside,West of Twin Peaks,1400000.0,7,12.0,2.0,14.0,116.3
202003,Sutro Heights,Outer Richmond,1575000.0,5,4.0,2.0,27.0,110.3
202003,Telegraph Hill,North Beach,746000.0,8,12.0,10.0,74.0,97.5
202003,Tenderloin,Tenderloin,528000.0,5,4.0,4.0,88.0,98.9
202003,Union Street,Marina,1350000.0,5,16.0,7.0,14.0,103.7
202003,University Mound,Excelsior,1418000.0,2,6.0,2.0,13.0,112.3
202003,Upper Market,Noe Valley,1600000.0,3,9.0,5.0,9.0,121.1
202003,Visitacion Valley,Visitacion Valley,929000.0,12,4.0,1.0,42.0,110.5
202003,West Portal,West of Twin Peaks,2394000.0,3,2.0,0.0,57.5,97.05000000000001
202003,Western Addition,Western Addition,1260000.0,11,13.0,2.0,41.0,107.9
202003,Westwood Highlands,West of Twin Peaks,2500000.0,1,1.0,0.0,14.0,133.3
202003,Westwood Park,West of Twin Peaks,1850000.0,3,5.0,3.0,17.0,107.9
202004,Alamo Square,Hayes Valley,1111000.0,1,1.0,1.0,12.0,123.6
202004,Aquatic Park / Ft. Mason,Marina,2200000.0,3,6.0,4.0,22.0,98.8
202004,Ashbury Heights,Haight Ashbury,2065000.0,13,23.0,11.0,18.0,109.55
202004,Bayview,Bayview Hunters Point,1145000.0,10,18.0,14.0,15.0,110.2
202004,Bernal Heights,Bernal Heights,1620500.0,44,47.0,23.0,18.5,111.9
202004,Bret Harte,Bayview Hunters Point,850000.0,5,4.0,6.0,23.0,110.6
202004,Buena Vista,Haight Ashbury,1600000.0,15,25.0,11.0,20.0,108.7
202004,Candlestick Point SRA,Bayview Hunters Point,760000.0,3,7.0,6.0,19.0,99.5
202004,Castro,Castro/Upper Market,1777000.0,8,15.0,5.0,17.0,111.6
202004,Cathedral Hill,Western Addition,1098000.0,7,14.0,8.0,18.0,106.2
202004,Cayuga,Outer Mission,1313000.0,5,5.0,1.0,13.0,119.3
202004,Central Waterfront,Potrero Hill,1100000.0,3,5.0,2.0,75.0,100.0
202004,Chinatown,Chinatown,2995000.0,1,2.0,1.0,34.0,100.0
202004,Civic Center,Tenderloin,825000.0,4,5.0,1.0,21.0,103.1
202004,Clarendon Heights,Twin Peaks,1550000.0,6,4.0,4.0,31.0,104.6
202004,Cole Valley,Haight Ashbury,3850000.0,1,7.0,5.0,63.0,100.0
202004,Corona Heights,Haight Ashbury,1480000.0,7,12.0,6.0,12.0,113.8
202004,Cow Hollow,Marina,3500000.0,7,6.0,3.0,26.0,94.5
202004,Crocker Amazon,Excelsior,1081000.0,13,18.0,5.0,12.0,109.8
202004,Diamond Heights,Noe Valley,625000.0,11,10.0,3.0,28.0,101.2
202004,Dolores Heights,Mission,2203500.0,20,32.0,10.0,27.0,107.19999999999999
202004,Duboce Triangle,Castro/Upper Market,1536000.0,8,12.0,5.0,28.0,107.0
202004,Eureka Valley,Castro/Upper Market,2000000.0,15,31.0,13.0,13.0,105.0
202004,Excelsior,Excelsior,1130000.0,12,15.0,9.0,29.0,108.8
202004,Fairmount,Glen Park,1635000.0,11,11.0,6.0,14.0,115.6
202004,Financial District,Financial District/South Beach,1247000.0,2,2.0,1.0,17.0,102.7
202004,Forest Knolls,Inner Sunset,2500000.0,1,1.0,0.0,32.0,114.2
202004,Glen Park,Glen Park,1700000.0,17,20.0,8.0,14.0,115.2
202004,Golden Gate Heights,Inner Sunset,1520000.0,19,19.0,6.0,14.0,111.0
202004,Haight Ashbury,Haight Ashbury,1598000.0,4,8.0,3.0,14.0,107.0
202004,Hayes Valley,Hayes Valley,1245000.0,6,10.0,6.0,28.0,107.2
202004,Holly Park,Bernal Heights,1595000.0,4,3.0,0.0,34.0,105.0
202004,Hunters Point,Bayview Hunters Point,800000.0,7,12.0,15.0,81.0,100.5
202004,Ingleside,Oceanview/Merced/Ingleside,1011000.0,8,11.0,5.0,28.0,110.6
202004,Ingleside Terraces,West of Twin Peaks,2128000.0,4,6.0,3.0,18.0,107.6
202004,Inner Richmond,Inner Richmond,1543500.0,26,33.0,22.0,14.5,108.75
202004,Inner Sunset,Inner Sunset,1500000.0,13,11.0,4.0,34.0,106.9
202004,Japantown,Japantown,4300000.0,1,5.0,2.0,4.0,108.2
202004,Laguna Honda,West of Twin Peaks,2500000.0,5,8.0,3.0,8.0,112.1
202004,Lake Street,Seacliff,3120000.0,3,7.0,5.0,12.0,108.4
202004,Lakeshore,Lakeshore,1457500.0,6,8.0,5.0,15.0,121.4
202004,Laurel Heights / Jordan Park,Presidio Heights,2058000.0,4,10.0,6.0,30.0,102.8
202004,Lone Mountain,Lone Mountain/USF,1500000.0,5,7.0,3.0,29.0,114.7
202004,Lower Haight,Hayes Valley,1548000.0,10,6.0,2.0,17.0,111.1
202004,Lower Nob Hill,Nob Hill,925000.0,14,18.0,11.0,23.0,102.5
202004,Lower Pacific Heights,Japantown,1563000.0,12,17.0,9.0,11.0,104.4
202004,Marina,Marina,2802500.0,15,42.0,25.0,18.5,103.1
202004,Midtown Terrace,Twin Peaks,1769000.0,10,8.0,2.0,12.0,115.0
202004,Miraloma Park,West of Twin Peaks,1600000.0,10,13.0,4.0,14.0,122.7
202004,Mission,Mission,1370000.0,22,34.0,24.0,48.0,100.1
202004,Mission Bay,Mission Bay,1470000.0,41,71.0,36.0,28.0,103.2
202004,Mission Dolores,Mission,1170000.0,14,26.0,15.0,13.0,109.1
202004,Mission Terrace,Outer Mission,1141000.0,10,11.0,5.0,14.0,113.8
202004,Monterey Heights,West of Twin Peaks,3150000.0,3,2.0,1.0,15.0,103.9
202004,Mt. Davidson Manor,West of Twin Peaks,775000.0,1,1.0,1.0,41.0,103.5
202004,Nob Hill,Nob Hill,1425000.0,21,31.0,25.0,41.0,101.5
202004,Noe Valley,Noe Valley,2000000.0,35,61.0,39.0,15.0,109.3
202004,North Beach,North Beach,1325000.0,7,11.0,6.0,18.0,102.4
202004,Northern Waterfront,Financial District/South Beach,1100000.0,1,2.0,1.0,3.0,103.3
202004,Oceanview,Oceanview/Merced/Ingleside,1073000.0,7,7.0,3.0,33.0,111.5
202004,Outer Mission,Outer Mission,1225000.0,6,8.0,3.0,16.0,118.7
202004,Outer Richmond,Outer Richmond,1780000.0,35,38.0,17.0,17.0,110.6
202004,Outer Sunset,Sunset/Parkside,1430000.0,42,50.0,14.0,15.0,119.1
202004,Pacific Heights,Pacific Heights,2200000.0,42,48.0,32.0,19.0,102.2
202004,Panhandle,Lone Mountain/USF,1327000.0,5,8.0,5.0,19.0,116.8
202004,Parkmerced,Lakeshore,1268000.0,2,5.0,2.0,40.0,95.1
202004,Parkside,Sunset/Parkside,1565000.0,14,24.0,7.0,14.0,114.4
202004,Parnassus Heights,Lone Mountain/USF,1552000.0,1,2.0,0.0,16.0,121.7
202004,Peralta Heights,Bernal Heights,2340000.0,3,6.0,4.0,17.0,114.8
202004,Polk Gulch,Russian Hill,1613000.0,8,9.0,5.0,25.0,104.2
202004,Portola,Portola,1005000.0,8,10.0,10.0,14.0,107.6
202004,Potrero Hill,Potrero Hill,1328000.0,27,24.0,8.0,16.0,105.8
202004,Presidio Heights,Presidio Heights,2690000.0,6,14.0,8.0,17.0,104.8
202004,Presidio Terrace,Inner Richmond,2900000.0,3,4.0,4.0,16.0,104.4
202004,Rincon Hill,Financial District/South Beach,1268000.0,71,148.0,106.0,66.0,99.5
202004,Russian Hill,Russian Hill,1728000.0,24,35.0,29.0,24.0,101.5
202004,Seacliff,Seacliff,2400000.0,2,6.0,6.0,21.0,93.9
202004,Sherwood Forest,West of Twin Peaks,2495000.0,5,3.0,0.0,14.0,112.0
202004,Silver Terrace,Bayview Hunters Point,990000.0,9,10.0,9.0,20.0,116.7
202004,South Beach,Financial District/South Beach,1210000.0,85,150.0,114.0,34.0,100.8
202004,South of Market,South of Market,1119666.6666666667,165,268.0,183.0,26.666666666666668,103.66666666666667
202004,St. Francis Wood,West of Twin Peaks,2675000.0,2,1.0,2.0,56.0,98.1
202004,St. Mary's Park,Bernal Heights,1625000.0,6,4.0,1.0,42.0,106.9
202004,Sunnydale,Visitacion Valley,1195000.0,1,0.0,0.0,35.0,119.7
202004,Sunnyside,West of Twin Peaks,1400000.0,9,17.0,6.0,13.0,117.2
202004,Sutro Heights,Outer Richmond,1900000.0,6,3.0,1.0,27.0,106.9
202004,Telegraph Hill,North Beach,685000.0,5,8.0,12.0,45.0,97.0
202004,Tenderloin,Tenderloin,528000.0,4,7.0,7.0,102.0,98.7
202004,Union Street,Marina,1406000.0,5,14.0,6.0,26.0,105.3
202004,University Mound,Excelsior,1320000.0,3,6.0,2.0,15.0,115.6
202004,Upper Market,Noe Valley,1563000.0,2,8.0,5.0,4.0,122.4
202004,Visitacion Valley,Visitacion Valley,885000.0,6,3.0,0.0,15.0,109.1
202004,West Portal,West of Twin Peaks,1025000.0,1,1.0,0.0,2.0,120.6
202004,Western Addition,Western Addition,1531000.0,6,12.0,7.0,36.0,110.8
202004,Westwood Highlands,West of Twin Peaks,2500000.0,1,2.0,1.0,14.0,133.3
202004,Westwood Park,West of Twin Peaks,1850000.0,3,6.0,4.0,17.0,107.9
202005,Aquatic Park / Ft. Mason,Marina,2006000.0,2,8.0,6.0,88.0,98.7
202005,Ashbury Heights,Haight Ashbury,2417500.0,16,24.0,14.0,28.5,107.0
202005,Bayview,Bayview Hunters Point,1110000.0,7,23.0,19.0,37.0,103.0
202005,Bernal Heights,Bernal Heights,1765000.0,40,44.0,24.0,22.0,110.85
202005,Bret Harte,Bayview Hunters Point,885000.0,4,6.0,7.0,65.0,112.6
202005,Buena Vista,Haight Ashbury,1533000.0,16,21.0,16.0,20.0,107.5
202005,Candlestick Point SRA,Bayview Hunters Point,760000.0,1,7.0,8.0,19.0,101.6
202005,Castro,Castro/Upper Market,1525000.0,11,14.0,7.0,23.0,106.2
202005,Cathedral Hill,Western Addition,1045000.0,5,21.0,20.0,30.0,101.0
202005,Cayuga,Outer Mission,1045000.0,3,3.0,3.0,13.0,111.4
202005,Central Waterfront,Potrero Hill,1100000.0,3,9.0,7.0,75.0,100.0
202005,Chinatown,Chinatown,2995000.0,1,1.0,1.0,34.0,100.0
202005,Civic Center,Tenderloin,997000.0,4,6.0,1.0,27.0,100.9
202005,Clarendon Heights,Twin Peaks,1550000.0,4,3.0,4.0,31.0,106.1
202005,Cole Valley,Haight Ashbury,2620000.0,2,9.0,6.0,75.0,103.7
202005,Corona Heights,Haight Ashbury,1480000.0,7,7.0,5.0,14.0,113.5
202005,Cow Hollow,Marina,4550000.0,5,7.0,6.0,33.0,91.7
